_id,song,orig,cover,in_album
5f12ecf70bad3a78ca43c19e,I Will Survive,Gloria Gaynor,Melanie,Old Bitch Warrior
5f12ecf70bad3a78ca43c19f,I will survive,Gloria Gaynor,R.E.M.,1996 Fanclub Single
5f12ecf70bad3a78ca43c1a0,I will survive,Gloria Gaynor,Safire,She-Devil
5f12ecf70bad3a78ca43c1a1,I Will Survive,Gloria Gaynor,Snuff,Punk-Rock-Ska-ndal
5f12ecf70bad3a78ca43c1a2,I Will Survive,Gloria Gaynor,The Puppini Sisters,Betcha Bottom Dollar
5f12ecf70bad3a78ca43c1a3,I Will Wait for You,Michel Legrand,Herb Alpert & The Tijuana Brass,S.R.O.
5f12ecf70bad3a78ca43c1a4,I Wish,Stevie Wonder,Céline Dion,A New Day... Live in Las Vegas
5f12ecf70bad3a78ca43c1a5,I wish,Stevie Wonder,Donny Osmond,Somewhere in Time
5f12ecf70bad3a78ca43c1a6,I Wish,Stevie Wonder,Najee,Najee Plays Songs From The Key of Life
5f12ecf70bad3a78ca43c1a7,I Wish,Stevie Wonder,Tuck & Patti,Dream
5f12ecf70bad3a78ca43c1a8,I Wish,Stevie Wonder,Widespread Panic,Night of Joy (feat. The Dirty Dozen Brass Band)
5f12ecf70bad3a78ca43c1a9,I Wish I Knew How It Felt to Be Free,Billy Taylor,Nina Simone,Anthology
5f12ecf70bad3a78ca43c1aa,I Wish I Knew How It Would Feel to Be Free,Billy Taylor,Dionne Farris,I Know
5f12ecf70bad3a78ca43c1ab,I Wish I Knew How It Would Feel to Be Free,Billy Taylor,John Denver,Rhymes & Reasons
5f12ecf70bad3a78ca43c1ac,I Wish I Knew How It Would Feel to Be Free,Nina Simone,Lighthouse Family,Kuschelrock 16 (disc 1)
5f12ecf70bad3a78ca43c1ad,I Wish I Never Saw The Sunshine,The Ronettes,Beth Orton,Trailer Park
5f12ecf70bad3a78ca43c1ae,I Wish I Was Him,Ben Lee,Kathleen Hanna,Rock Stars Kill
5f12ecf70bad3a78ca43c1af,I Wish I Was Your Mother,Mott the Hoople,Alejandro Escovedo,Gravity - (live) (bonus disc)
5f12ecf70bad3a78ca43c1b0,I Wish I Was Your Mother,Mott the Hoople,Dramarama,Stuck in Wonderamaland
5f12ecf70bad3a78ca43c1b1,I Wish it Would Rain,The Temptations,Aretha Franklin,Get It Right
5f12ecf70bad3a78ca43c1b2,I Wish it Would Rain,The Temptations,Faces,Coast to Coast: Overture and Beginners
5f12ecf70bad3a78ca43c1b3,I Wish It Would Rain,The Temptations,Percy Sledge,Blue Night
5f12ecf70bad3a78ca43c1b4,I Wish it Would Rain,The Temptations,Rod Stewart,"Best of Rod Stewart Featuring 'Reason to Believe'"
5f12ecf70bad3a78ca43c1b5,I Wish U Heaven,Prince,Darren Hayes,Spin (bonus disc)
5f12ecf70bad3a78ca43c1b6,"I Wish We'd All Been Ready",Larry Norman,dc Talk,Jesus Freak
5f12ecf70bad3a78ca43c1b7,I Wish You Could Smile,Black Tape for a Blue Girl,Soul Whirling Somewhere,Of These Reminders (disc 1)
5f12ecf70bad3a78ca43c1b8,I Wish You Could Smile,Black Tape for a Blue Girl,Stoa,Zal
5f12ecf70bad3a78ca43c1b9,I Wish You Well,Josie and the Pussycats,Josie and the Pussycats,Josie and the Pussycats
5f12ecf70bad3a78ca43c1ba,I Wish You Would,Billy Boy Arnold,Hot Tuna,Platinum & Gold (remastered)
5f12ecf70bad3a78ca43c1bb,I Wish You Would,Billy Boy Arnold,The Blasters,Trouble Bound
5f12ecf70bad3a78ca43c1bc,I wish You Would,Billy Boy Arnold,The Red Devils,King King
5f12ecf70bad3a78ca43c1bd,I Wish You Would,Billy Boy Arnold,The Yardbirds,"Over, Under, Sideways, Down"
5f12ecf70bad3a78ca43c1be,I Wish You Would,Billy Boy Arnold & Tony McPhee,David Bowie,Pin Ups
5f12ecf70bad3a78ca43c1bf,I Wished on the Moon,Bing Crosby,Frank Sinatra,The Reprise Collection
5f12ecf70bad3a78ca43c1c0,I Wonder,ABBA,Hazell Dean,The Winner Takes It All
5f12ecf70bad3a78ca43c1c1,I Wonder,Cecil Gant,Roosevelt Sykes,Blind Pig Records- 20th Aniversary Collection
5f12ecf70bad3a78ca43c1c2,I Wonder,Cecil Gant,Steve Tyrell,Standard Time
5f12ecf70bad3a78ca43c1c3,I Wonder,The Ronettes,Supersnazz,Diode City
5f12ecf70bad3a78ca43c1c4,I Wonder as I Wander,John Jacob Niles,Barbra Streisand,A Christmas Album
5f12ecf70bad3a78ca43c1c5,"I Wonder What She's Doing Tonite",Tommy Boyce & Bobby Hart,The Young Fresh Fellows,Because We Hate You
5f12ecf70bad3a78ca43c1c6,I Wonder Where You Are Tonight,Hank Snow,Dolly Parton,The Grass Is Blue
5f12ecf70bad3a78ca43c1c7,I wonder where you are tonight,Johnny Bond & Red Sovine,John Hartford,Gum Tree Canoe
5f12ecf70bad3a78ca43c1c8,I Wonder Why,Curtis Stigers,Craig David,Signed Sealed Delivered
5f12ecf70bad3a78ca43c1c9,I Wonder Why,Curtis Stigers,Séren Sko,Unpolished
5f12ecf70bad3a78ca43c1ca,I Wonder Why,Dion & The Belmonts,Showaddywaddy,Million Sellers 16
5f12ecf70bad3a78ca43c1cb,"I Won't Back Down",Tom Petty,Johnny Cash,"CMJ New Music Monthly, Volume 87: November 2000"
5f12ecf70bad3a78ca43c1cc,"I Won't Back Down",Tom Petty,Pearl Jam,"Live at the Gorge 05/06 (box 3: 2006-07-23, disc 2)"
5f12ecf70bad3a78ca43c1cd,"I Won't Be the Same Without Her",The Monkees,The Warner Brothers,Oh Yeah!
5f12ecf70bad3a78ca43c1ce,"I Won't Give Up",Jason Mraz,Tyler Ward,What They Wrote
5f12ecf70bad3a78ca43c1cf,"I Won't Last a Day Without You",Maureen McGovern,Barbra Streisand,ButterFly
5f12ecf70bad3a78ca43c1d0,"I Won't Last a Day Without You",Paul Williams,Carpenters,The Essential Collection 1965-1997
5f12ecf70bad3a78ca43c1d1,"I Won't Last a Day Without You",Paul Williams,Maureen McGovern,The Morning After
5f12ecf70bad3a78ca43c1d2,"I Won't Last a Day Without You",Paul Williams,Shirley Bassey,"Never, Never, Never"
5f12ecf70bad3a78ca43c1d3,"I Won't Let You Down",PhD,2 Boys,The Full Unity Megamix 1992
5f12ecf70bad3a78ca43c1d4,"I Won't Lie Down",Face to Face,Spoken,Echoes of the Spirit Still Dwell
5f12ecf70bad3a78ca43c1d5,"I Won't See You Tonight, Part 1",Avenged Sevenfold,Vitamin String Quartet,Strung Out on Avenged Sevenfold: The String Quartet Tribute: Bat Wings and Broken Strings
5f12ecf70bad3a78ca43c1d6,"I Won't See You Tonight, Part 2",Avenged Sevenfold,Vitamin String Quartet,Strung Out on Avenged Sevenfold: The String Quartet Tribute: Bat Wings and Broken Strings
5f12ecf70bad3a78ca43c1d7,I Work for the Streetcleaner,Impetigo,Impaled,Wizards of Gore
5f12ecf70bad3a78ca43c1d8,I Would Change My Life,Robert Earl Keen,Nanci Griffith,Little Love Affairs
5f12ecf70bad3a78ca43c1d9,I Would Die 4 U,Prince,Missing Persons,"Party O' The Times (A Tribute To Prince)"
5f12ecf70bad3a78ca43c1da,I Would Die 4 U,Prince & The Revolution,Lydia Loveless,I Would Die 4 U / Under the Cherry Moon
5f12ecf70bad3a78ca43c1db,I Would Die 4 U,Prince & The Revolution,Mariachi El Bronx,Colette NÂ°10
5f12ecf70bad3a78ca43c1dc,I Would Do for You,UB40,Slightly Stoopid,Slightly Stoopid EP
5f12ecf70bad3a78ca43c1dd,I would for you,"Jane's Addiction",Vanessa Daou,Make your love
5f12ecf70bad3a78ca43c1de,"I Wouldn't Be A Man",Don Williams,Billy Dean,"It's What I Do"
5f12ecf70bad3a78ca43c1df,"I Wouldn't Be A Man",Don Williams,Josh Turner,Haywire
5f12ecf70bad3a78ca43c1e0,"I Wouldn't Normally Do This Kind of Thing",Pet Shop Boys,Robbie Williams,Angels
5f12ecf70bad3a78ca43c1e1,"I Wouldn't Treat a Dog (The Way You Treated Me)","Bobby ""Blue"" Bland",Barrett Strong,Live & Love
5f12ecf70bad3a78ca43c1e2,"I Wouldn't Treat a Dog (The Way You Treated Me)","Bobby ""Blue"" Bland",Cher,"It's a Man's World"
5f12ecf70bad3a78ca43c1e3,I Write the Songs,Barry Manilow,Me First and the Gimme Gimmes,Extra Gimme Gimmes
5f12ecf70bad3a78ca43c1e4,I Write The Songs,Bruce Johnston,Barry Manilow,"Tryin' to Get the Feeling"
5f12ecf70bad3a78ca43c1e5,I Write The Songs,Bruce Johnston,David Cassidy,"The Higher They Climb, the Harder They Fall"
5f12ecf70bad3a78ca43c1e6,"I, John",Jubilee 4,Elvis Presley,He Touched Me
5f12ecf70bad3a78ca43c1e7,"I, Spoiler",Sheer Terror,Hatebreed,For the Lions
5f12ecf70bad3a78ca43c1e8,I.G.Y.,Donald Fagen,Howard Jones,The Best of Howard Jones
5f12ecf70bad3a78ca43c1e9,I.O.U.,Freeez,Arthur Baker,"Club Cutz, Volume 2"
5f12ecf70bad3a78ca43c1ea,I’m Only Sleeping,The Beatles,Rosanne Cash,Retrospective
5f12ecf70bad3a78ca43c1eb,I’ve Just Seen a Face,The Beatles,The Dillards,Wheatstraw Suite
5f12ecf70bad3a78ca43c1ec,Ibiza Bar,Pink Floyd,Love Battery,Between the Eyes
5f12ecf70bad3a78ca43c1ed,Ibiza Bar,Pink Floyd,Replicants,Replicants
5f12ecf70bad3a78ca43c1ee,Ice Breaker,Skinny Puppy,DAta Bomb,Hymns of the Warlock: A Tribute to Skinny Puppy
5f12ecf70bad3a78ca43c1ef,Ice Cold Ice,Hüsker Dü,Vanilla Chainsaws,Case Closed? An international Compilation of Hüsker Dü Cover Songs
5f12ecf70bad3a78ca43c1f0,Ice Cream,Raekwon,Jared Evan,unCOVERED
5f12ecf70bad3a78ca43c1f1,Ice Cream Man,John Brim,Martin Sexton,Live Wide Open (disc 2)
5f12ecf70bad3a78ca43c1f2,Ice Cream Man,John Brim,"Screamin' Jay Hawkins",Black Music for White People
5f12ecf70bad3a78ca43c1f3,Ice Cream Man,John Brim,Tom Waits,Closing Time
5f12ecf70bad3a78ca43c1f4,Ice Cream Man,John Brim,Van Halen,Dressed to Kill
5f12ecf70bad3a78ca43c1f5,Ice Cream Man,Tom Waits,"Screamin' Jay Hawkins",Black Music for White People
5f12ecf70bad3a78ca43c1f6,Ice Drummer,Alan Vega,The Flaming Lips,Due to High Expectations... The Flaming Lips Are Providing Needles for Your Balloons...
5f12ecf70bad3a78ca43c1f7,Ice Hockey Hair,Super Furry Animals,The Wildhearts,"Stop Us If You've Heard This One Before, Volume 1"
5f12ecf70bad3a78ca43c1f8,Ice Ice Baby,Vanilla Ice,Big Daddy,Cutting Their Own Groove
5f12ecf70bad3a78ca43c1f9,Ice Ice Baby,Vanilla Ice,Faith No More,"1998-04-07: Lisbon, Portugal"
5f12ecf70bad3a78ca43c1fa,Ice Ice Baby,Vanilla Ice,My Gay Uncle,[non-album tracks]
5f12ecf70bad3a78ca43c1fb,Ice Ice Baby,Vanilla Ice,Richard Cheese,Silent Nightclub
5f12ecf70bad3a78ca43c1fc,Ice Ice Baby,Vanilla Ice,The WFG All-Stars,"Nod's TackleBox O' Fun"
5f12ecf70bad3a78ca43c1fd,Ice Machine,Depeche Mode,S.P.O.C.K,I Sometimes Wish I Was Famous: A Swedish Tribute to Depeche Mode
5f12ecf70bad3a78ca43c1fe,Ice Nine,Joe Satriani,Rob Balducci,Crushing Days: Tribute to Joe Satriani
5f12ecf70bad3a78ca43c1ff,Ich Bin Ein Auslander,Pop Will Eat Itself,FourPlay String Quartet,The Joy Of
5f12ecf70bad3a78ca43c200,Icicles,Badfinger,Paranoid Lovesick,Come and Get It: A Tribute to Badfinger
5f12ecf70bad3a78ca43c201,Icy Blue Heart,John Hiatt,Emmylou Harris,Bluebird
5f12ecf70bad3a78ca43c202,Icy Blue Heart,John Hiatt,Linda Ronstadt,We Ran
5f12ecf70bad3a78ca43c203,Icy Blue Heart,John Hiatt,Lisa Moscatiello,Innocent When You Dream
5f12ecf70bad3a78ca43c204,"I'd Die Without You",P.M. Dawn,Childish Gambino,Sleeper Hits
5f12ecf70bad3a78ca43c205,"I'd Lie to You for Your Love",The Bellamy Brothers,Kim Carnes,Light House
5f12ecf70bad3a78ca43c206,"I'd Like To Teach The World To Sing",The New Seekers,"Bobby Bare Jr.'s Young Criminals' Starvation League","'OK - I'm Sorry...' EP"
5f12ecf70bad3a78ca43c207,"I'd Like to Teach the World to Sing",The New Seekers,The English Congregation,Softly Whispering I Love You
5f12ecf70bad3a78ca43c208,"I'd Like to Teach the World to Sing",The New Seekers,The Jordanaires,Remember Woodstock
5f12ecf70bad3a78ca43c209,"I'd Like to Walk Around in Your Mind",Vashti Bunyan,Lush,Topolino
5f12ecf70bad3a78ca43c20a,"I'd Love to Change the World",Ten Years After,The Accüsed,"Martha Splatterhead's Maddest Stories Ever Told"
5f12ecf70bad3a78ca43c20b,"I'd Love You to Want Me",Lobo,Donna Fargo,My Second Album
5f12ecf70bad3a78ca43c20c,"I'd Love You to Want Me",Lobo,Liza Minnelli,Cabaret
5f12ecf70bad3a78ca43c20d,"I'd Much Rather Be With the Boys",The Rolling Stones,Johnny Thunders,Add Water and Stir: Live in Japan 1991 (disc 1)
5f12ecf70bad3a78ca43c20e,"I'd Rather Be Sorry",Kris Kristofferson,Ray Price,16 Biggest Hits
5f12ecf70bad3a78ca43c20f,"I'd Rather Be Sorry",Ray Price,The Statler Brothers,Innerview
5f12ecf70bad3a78ca43c210,"I'd Rather Be With You",Bootsy Collins,Marshall Crenshaw,"What's in the Bag?"
5f12ecf70bad3a78ca43c211,"I'd Rather Go Blind",Clarence Carter,Rod Stewart,The Mercury Anthology (disc 2)
5f12ecf70bad3a78ca43c212,"I'd Rather Go Blind",Etta James,Beth Hart,"Don't Explain"
5f12ecf70bad3a78ca43c213,"I'd Rather Go Blind",Etta James,Chicken Shack,Blues For Lovers
5f12ecf70bad3a78ca43c214,"I'd Rather Go Blind",Etta James,Mary Coughlan,Red Blues
5f12ecf70bad3a78ca43c215,"I'd Rather Go Blind",Etta James,Paul Weller,Fly On The Wall Vol 3
5f12ecf70bad3a78ca43c216,"I'd Rather Go Blind",Etta James,Sydney Youngblood,Feeling Free
5f12ecf70bad3a78ca43c217,"I'd Rather Go to Jail",Mitch Ryder & The Detroit Wheels,The Real Kids,Grown Up Wrong
5f12ecf70bad3a78ca43c218,"I'd Rather Leave While I'm In Love",Carole Bayer Sager,Debbie Gibson,Colored Lights: The Broadway Album
5f12ecf70bad3a78ca43c219,"I'd Rather Leave While I'm In Love",Carole Bayer Sager,Dusty Springfield,Dusty Springfield Anthology
5f12ecf70bad3a78ca43c21a,"I'd Rather Leave While I'm In Love",Carole Bayer Sager,Melanie,Phonogenic: Not Just Another Pretty Face
5f12ecf70bad3a78ca43c21b,"I'd Rather Leave While I'm In Love",Carole Bayer Sager,Peter Allen,The Very Best of Peter Allen
5f12ecf70bad3a78ca43c21c,"I'd Rather Leave While I'm In Love",Carole Bayer Sager,Rita Coolidge,Greatest Hits
5f12ecf70bad3a78ca43c21d,"I'd Rather Leave While I'm in Love",Peter Allen,Rita Coolidge,20th Century Masters: The Millennium Collection: The Best of Rita Coolidge
5f12ecf70bad3a78ca43c21e,Idiot Wind,Bob Dylan,Dumptruck,Lemmings Travel to the Sea (disc 2)
5f12ecf70bad3a78ca43c21f,Idiot Wind,Bob Dylan,"Mary Lee's Corvette",Blood on the Tracks
5f12ecf70bad3a78ca43c220,Idioteque,Radiohead,Amanda Palmer,Amanda Palmer Performs the Popular Hits of Radiohead on Her Magical Ukulele
5f12ecf70bad3a78ca43c221,Idioteque,Radiohead,Vienna Teng & Alex Wong,The Moment Always Vanishing
5f12ecf70bad3a78ca43c222,Idiots at Happy Hour,The Freeze,Blind Pigs,The Punks Are Alright
5f12ecf70bad3a78ca43c223,Idol with the Golden Head,The Coasters,The Gories,Live Detroit 1992
5f12ecf70bad3a78ca43c224,If,Bread,Dolly Parton,Halos and Horns
5f12ecf70bad3a78ca43c225,If,Bread,Eddie Kendricks,For You
5f12ecf70bad3a78ca43c226,If,Bread,Herbie Mann,Push Push
5f12ecf70bad3a78ca43c227,If,Bread,Jane Monheit,Come Dream With Me
5f12ecf70bad3a78ca43c228,If,Bread,Olivia Newton-John,If Not for You
5f12ecf70bad3a78ca43c229,If,David Gates,Tori Amos,Tori Stories: Ultra Rarities (disc 1)
5f12ecf70bad3a78ca43c22a,If,Telly Savalas,Tom Jones,Classic Tom Jones
5f12ecf70bad3a78ca43c22b,If 6 Was 9,Jimi Hendrix,Obsequious Cheesecake,If 6 Was 9: A Tribute to Jimi Hendrix
5f12ecf70bad3a78ca43c22c,If 6 was 9,Jimi Hendrix,Tori Amos,Besides
5f12ecf70bad3a78ca43c22d,If 6 Was 9,Jimi Hendrix,Wolfmother,Cosmic Egg
5f12ecf70bad3a78ca43c22e,If 6 Was 9,The Jimi Hendrix Experience,David Lee Roth,Diamond Dave
5f12ecf70bad3a78ca43c22f,If 6 Was 9,The Jimi Hendrix Experience,"Mother's Finest","Meta-Funk'N-Physical"
5f12ecf70bad3a78ca43c230,If 6 Was 9,The Jimi Hendrix Experience,Todd Rundgren,Faithful
5f12ecf70bad3a78ca43c231,If God Is My Father,Larry Norman,E.T.W.,One Way: The Songs of Larry Norman
5f12ecf70bad3a78ca43c232,If He Walked Into My Life,Jerry Herman,Eydie Gorme,"Don't Go to Strangers / Softly as I Leave You"
5f12ecf70bad3a78ca43c233,"If He's Ever Near",Karla Bonoff,Andrea Zonn,Love Goes On
5f12ecf70bad3a78ca43c234,"If I Ain't Got You",Alicia Keys,Eric Darius,Just Getting Started
5f12ecf70bad3a78ca43c235,"If I Ain't Got You",Alicia Keys,Maroon 5,Hands All Over
5f12ecf70bad3a78ca43c236,If I Can Dream,Elvis Presley,Mad at the World,Through The Forest
5f12ecf70bad3a78ca43c237,If I Can Dream,Elvis Presley,Michael Ball,Always
5f12ecf70bad3a78ca43c238,"If I Can't Have You",Bee Gees,"Eve's Plum","Spirit of '73: Rock for Choice"
5f12ecf70bad3a78ca43c239,"If I Can't Have You",Bee Gees,Yvonne Elliman,The Best of Yvonne Elliman
5f12ecf70bad3a78ca43c23a,"If I Can't Have You",Yvonne Elliman,Kim Wilde,The Singles Collection 1981-1993
5f12ecf70bad3a78ca43c23b,If I Could,Nancy Wilson,Carl Anderson,Pieces of a Heart
5f12ecf70bad3a78ca43c23c,If I Could,Nancy Wilson,Ray Charles,My World
5f12ecf70bad3a78ca43c23d,If I Could,Ray Charles,Céline Dion,Miracle
5f12ecf70bad3a78ca43c23e,If I Could Only Be Sure,Nolan Porter,Paul Weller,Studio 150
5f12ecf70bad3a78ca43c23f,If I Could Only Fly,Blaze Foley,Merle Haggard and Willie Nelson,Seashores of Old Mexico
5f12ecf70bad3a78ca43c240,If I Could Only Win Your Love,The Louvin Brothers,Emmylou Harris,Anthology (disc 1)
5f12ecf70bad3a78ca43c241,If I Could Write Poetry,Television Personalities,Nikki Sudden,I Would Write a Thousand Words: A Tribute to Television Personalities
5f12ecf70bad3a78ca43c242,If I Ever Lose This Heaven,Quincy Jones,Average White Band,Cut the Cake
5f12ecf70bad3a78ca43c243,If I Ever Lose This Heaven,Quincy Jones,Sérgio Mendes,Sergio Mendes
5f12ecf70bad3a78ca43c244,If I Ever Saw a Good Thing,Tony Joe White,Great White,Sail Away
5f12ecf70bad3a78ca43c245,If I Fell,The Beatles,Adrian Belew,Acoustic
5f12ecf70bad3a78ca43c246,If I Fell,The Beatles,Gábor Szabó,"Gypsy '66"
5f12ecf70bad3a78ca43c247,If I Fell,The Beatles,Maroon 5,1.22.03.Acoustic
5f12ecf70bad3a78ca43c248,If I Fell,The Beatles,Reba McEntire,"I'll Be"
5f12ecf70bad3a78ca43c249,If I Fell,The Beatles,Reparata & The Delrons,Whenever a Teenager Cries: A Golden Classics Edition
5f12ecf70bad3a78ca43c24a,If I fell,The Beatles,Rita Lee,"Aqui, Ali, Em Qualquer Lugar"
5f12ecf70bad3a78ca43c24b,If I Fell,The Beatles,Sammy Kershaw,Come Together (America Salutes The Beatles)
5f12ecf70bad3a78ca43c24c,If I Had $1000000 / Uncle Elwyn,Barenaked Ladies,Barenaked Ladies,Rock Spectacle
5f12ecf70bad3a78ca43c24d,If I Had a Boat,Lyle Lovett,Dave Matthews Band,Live 1-29-99
5f12ecf70bad3a78ca43c24e,If I Had A Boat,Lyle Lovett,Eddie From Ohio,Portable EFO Show (disc 2)
5f12ecf70bad3a78ca43c24f,If I Had a Boat,Lyle Lovett,Tony Furtado,Full Circle
5f12ecf70bad3a78ca43c250,If I Had a Hammer,Pete Seeger,Leonard Nimoy,Highly Illogical
5f12ecf70bad3a78ca43c251,If I Had a Hammer,Pete Seeger,Nanci Griffith,Where Have All the Flowers Gone
5f12ecf70bad3a78ca43c252,If I Had a Hammer,Pete Seeger,"Peter, Paul & Mary","Peter, Paul and Mary"
5f12ecf70bad3a78ca43c253,If I Had a Hammer,Pete Seeger,Ruthie Foster,Let It Burn
5f12ecf70bad3a78ca43c254,If I Had a Hammer,Pete Seeger,Trini Lopez,The Best of Trini Lopez
5f12ecf70bad3a78ca43c255,If I Had a Hammer,The Weavers,Glenn Yarbrough & The Limeliters,Joy Across the Land
5f12ecf70bad3a78ca43c256,If I Had a Hammer,The Weavers,Sam Cooke,Sam Cooke at the Copa
5f12ecf70bad3a78ca43c257,If I Had a Hammer,The Weavers,The Neville Brothers,Valence Street
5f12ecf70bad3a78ca43c258,If I Had a Hammer,Trini Lopez,Nicky Thomas,Trojan Reggae for Kids Box Set (disc 3)
5f12ecf70bad3a78ca43c259,If I Had You,The Korgis,Tracey Ullman,You Caught Me Out
5f12ecf70bad3a78ca43c25a,If I Needed Someone,The Beatles,George Harrison,The Best of George Harrison
5f12ecf70bad3a78ca43c25b,If I Needed Someone,The Beatles,Livingston Taylor,Over the Rainbow
5f12ecf70bad3a78ca43c25c,If I Needed Someone,The Beatles,Roger McGuinn,Limited Edition
5f12ecf70bad3a78ca43c25d,If I Needed Someone,The Beatles,The Hollies,Greatest Hits
5f12ecf70bad3a78ca43c25e,If I Needed You,Townes Van Zandt,Albert Lee,Heartbreak Hill
5f12ecf70bad3a78ca43c25f,If I Needed You,Townes Van Zandt,Asleep at the Wheel,"Live at Billy Bob's Texas"
5f12ecf70bad3a78ca43c260,If I Needed You,Townes Van Zandt,Doc & Merle Watson,Then and Now / Two Days in November
5f12ecf70bad3a78ca43c261,If I Needed You,Townes Van Zandt,Emmylou Harris,Cimarron
5f12ecf70bad3a78ca43c262,If I Needed You,Townes Van Zandt,Guy Clark,Somedays The Song Writes You
5f12ecf70bad3a78ca43c263,If I Needed You,Townes Van Zandt,Jonell Mosser,Around Townes
5f12ecf70bad3a78ca43c264,If I Needed You,Townes Van Zandt,Lyle Lovett,Step Inside This House (disc 2)
5f12ecf70bad3a78ca43c265,If I Needed You,Townes Van Zandt,The Holmes Brothers,Simple Truths
5f12ecf70bad3a78ca43c266,If I Only Had a Brain,Harold Arlen,The Flaming Lips,Stubbs the Zombie
5f12ecf70bad3a78ca43c267,If I Only Had a Heart,Mickey Rooney and Ertha Kitt,The Afghan Whigs,"Honky's Ladder EP"
5f12ecf70bad3a78ca43c268,If I Only Knew,Rise Robots Rise,Tom Jones,Reloaded: Greatest Hits
5f12ecf70bad3a78ca43c269,If I Ruled The World,Harry Secombe,Tom Jones,Tom
5f12ecf70bad3a78ca43c26a,If I Should Fall Behind,Bruce Springsteen,Cindy Bullens,Light of Day: A Tribute to Bruce Springsteen
5f12ecf70bad3a78ca43c26b,If I Should Fall Behind,Bruce Springsteen,Dion,Dream on Fire
5f12ecf70bad3a78ca43c26c,If I Should Fall Behind,Bruce Springsteen,Faith Hill,Breathe
5f12ecf70bad3a78ca43c26d,If I Should Fall Behind,Bruce Springsteen,Grant McLennan,Uncut 2003.04: Born to Run
5f12ecf70bad3a78ca43c26e,If I Should Fall Behind,Bruce Springsteen,Linda Ronstadt,We Ran
5f12ecf70bad3a78ca43c26f,If I Stand,Rich Mullins,Jars of Clay,Awesome God: A Tribute to Rich Mullins
5f12ecf70bad3a78ca43c270,If I Was With a Woman,Ian Dury,Cerys Matthews,Brand New Boots and Panties
5f12ecf70bad3a78ca43c271,If I Was Your Girlfriend,Prince,EELS,"1997-08-23: Reading Festival, UK"
5f12ecf70bad3a78ca43c272,If I Was Your Girlfriend,Prince,Op:l Bastards,"As Heard on Radio Soulwax, Part 9"
5f12ecf70bad3a78ca43c273,If I Was Your Girlfriend,Prince,TLC,CrazySexyCool
5f12ecf70bad3a78ca43c274,If I Were,Pamela Means,Peter Mulvey,Glencree
5f12ecf70bad3a78ca43c275,If I Were a Boy,Beyoncé,Jamie T,"Radio 1's Live Lounge, Volume 4 (disc 1)"
5f12ecf70bad3a78ca43c276,If I Were a Carpenter,Johnny Cash,Dropkick Murphys,Fields of Athenry
5f12ecf70bad3a78ca43c277,If I Were a Carpenter,Tim Hardin,Bert Jansch,Heartbreak
5f12ecf70bad3a78ca43c278,If I were a carpenter,Tim Hardin,Bob Seger,"Smokin' O.P.'s"
5f12ecf70bad3a78ca43c279,If I Were a Carpenter,Tim Hardin,Bobby Darin,"The Bobby Darin Collection - 'the Folk & Country Years ' (disc 4)"
5f12ecf70bad3a78ca43c27a,If I Were a Carpenter,Tim Hardin,Ed Kuepper,Today Wonder
5f12ecf70bad3a78ca43c27b,If I Were a Carpenter,Tim Hardin,Engineers,Folly
5f12ecf70bad3a78ca43c27c,If I Were A Carpenter,Tim Hardin,Four Tops,"Motown's Greatest Hits"
5f12ecf70bad3a78ca43c27d,If I Were a Carpenter,Tim Hardin,Harry Belafonte,"All Time Greatest Hits, Volume 2"
5f12ecf70bad3a78ca43c27e,If I Were a Carpenter,Tim Hardin,Joan Baez,First 10 Years
5f12ecf70bad3a78ca43c27f,If I Were a Carpenter,Tim Hardin,Johnny Cash,The Best of Johnny Cash in Concert
5f12ecf70bad3a78ca43c280,If I Were a Carpenter,Tim Hardin,Leon Russell,Gimme Shelter: The Best of Leon Russell
5f12ecf70bad3a78ca43c281,If I Were a Carpenter,Tim Hardin,Luka Bloom,Keeper of the Flame
5f12ecf70bad3a78ca43c282,If I Were a Carpenter,Tim Hardin,Robert Plant,Fate of Nations
5f12ecf70bad3a78ca43c283,If I Were A Carpenter,Tim Hardin,Small Faces,The Autumn Stone
5f12ecf70bad3a78ca43c284,If I Were a Carpenter,Tim Hardin,The Free Design,Heaven/Earth
5f12ecf70bad3a78ca43c285,If I Were Your Woman,Gladys Knight & The Pips,Bettye LaVette,Tell Me a Lie
5f12ecf70bad3a78ca43c286,If I Were Your Woman,Gladys Knight & The Pips,Stephanie Mills,If I Were Your Woman
5f12ecf70bad3a78ca43c287,If I Wrote You,Dar Williams,Joan Baez,"107.1 KGSR Broadcasts, Volume 7 (disc 1)"
5f12ecf70bad3a78ca43c288,If It Be Your Will,Leonard Cohen,Antony,"Leonard Cohen: I'm Your Man"
5f12ecf70bad3a78ca43c289,If It Be Your Will,Leonard Cohen,Jann Arden,Greatest Hurts: The Best of Jann Arden
5f12ecf70bad3a78ca43c28a,If It Be Your Will,Leonard Cohen,Lost Dogs,The Green Room Serenade (Part One)
5f12ecf70bad3a78ca43c28b,If It Be Your Will,Leonard Cohen,Perla Batalla,Bird on the Wire: The Songs of Leonard Cohen
